JobAcceptedDate,jobAcceptedTime,calledMerchantTime,arrivedAtMerchantTime,mealPickedUpTime,arrivedAtCustLocationTime,foodDeliveredTime,riderInitial.lat,riderInitial.long,Merchant.Lat,Merchant.Lng,Customer.lat,Customer.lng,MerchantName,NationFoodCategory,FoodCategories
2020-10-09,10:54:03,10:54:39,11:10:35,11:21:28,12:24:56,12:25:50,13.8232802,100.556466,13.8374458,100.5405386,13.73978,100.562196,ส้มตำ ไก่ย่าง ประชาชื่น 34,Thai,อาหารอีสาน
2020-10-01,10:29:51,10:31:22,10:41:23,10:54:10,11:31:23,11:32:51,13.8286096,100.55316,13.8392356,100.5513614,13.746851,100.549509,นัวขนาด,Thai,อาหารอีสาน
2020-10-05,18:32:15,18:34:00,18:43:55,18:57:20,19:18:00,19:18:57,13.8264176,100.564895,13.8270341,100.5645341,13.79785,100.587337,ก๋วยเตี๊ยวบ้านยาย,Thai,ร้านก๋วยเตี๋ยว
2020-10-03,12:51:16,12:52:07,13:06:37,13:08:44,13:24:23,13:25:09,13.8239459,100.546762,13.828221,100.566472,13.798052,100.596129,McDonald's,International,อาหารจานด่วน
2020-10-11,21:46:48,21:46:56,22:00:13,22:04:47,22:29:36,22:29:52,13.8218075,100.5462,13.8208651,100.5558353,13.857393,100.609957,อาหารตามสั่ง ซอยวิภาวดีรังสิต 11,Thai,อาหารตามสั่ง
2020-10-04,17:58:25,17:59:49,18:03:37,18:05:21,18:37:54,18:38:40,13.8208042,100.569248,13.8270341,100.5645341,13.742949,100.588961,โคลเวอร์ เฮ้าส์ พีพี,Thai,อาหารตามสั่ง
2020-10-12,09:00:35,09:00:51,09:10:47,09:11:52,09:39:24,09:40:47,13.8285094,100.566001,13.8281057,100.5639419,13.782208,100.571087,Sweet Pea,Thai,อาหารตามสั่ง
2020-10-01,09:03:19,09:03:50,09:12:18,09:17:42,10:02:43,10:04:06,13.8247786,100.554569,13.8255507,100.5595669,13.894968,100.611887,ครัววิภาฯ32,Thai,อาหารตามสั่ง
2020-10-07,09:43:55,09:45:52,10:00:32,10:08:55,10:35:19,10:36:37,13.8190553,100.569336,13.8270341,100.5645341,13.781352,100.543174,ร้านเม้งเป็ดย่างสาขา2,Thai,อาหารตามสั่ง
2020-10-11,16:19:47,16:20:05,16:26:35,16:28:58,16:57:52,16:59:06,13.829294,100.562136,13.8259715,100.55715,13.84110237,100.5129627,Ploen,Thai,อาหารตามสั่ง
2020-10-11,11:12:46,11:14:07,11:17:22,11:26:48,12:12:03,12:13:31,13.826174,100.562379,13.8285458,100.5631067,13.7878,100.626688,ก๋วยเตี๋ยวเรือ นายบุญ,Thai,ร้านก๋วยเตี๋ยว
2020-10-02,11:01:58,11:02:43,11:12:13,11:13:42,11:50:21,11:50:51,13.8200018,100.561541,13.8233794,100.5506289,13.74543,100.556764,ร้านครัวตามใจสั่ง,Thai,อาหารตามสั่ง
2020-10-09,17:25:44,17:26:37,17:34:09,17:46:07,18:17:12,18:18:26,13.8191768,100.566892,13.8246205,100.5633957,13.857393,100.609957,ร้านขายผัดไทย,Thai,ร้านก๋วยเตี๋ยว
2020-10-05,21:03:53,21:04:54,21:19:26,21:20:05,21:52:01,21:52:25,13.8229529,100.552782,13.8273022,100.5358786,13.8809957,100.4999601,ร้านลูกชิ้นทอด,Thai,อาหารจานด่วน
2020-10-04,09:44:47,09:46:03,09:52:39,09:59:13,10:48:11,10:49:09,13.8195858,100.564054,13.8259715,100.55715,13.745276,100.562672,Ploen,Thai,อาหารตามสั่ง
2020-10-10,08:10:36,08:12:13,08:18:55,08:29:05,09:07:42,09:08:55,13.8223499,100.565028,13.8246205,100.5633957,13.897939,100.577395,ร้านหมูปิ้งลุงเม,Thai,อาหารจานด่วน
2020-10-11,13:39:48,13:40:16,13:50:08,14:04:45,14:30:57,14:32:26,13.8269164,100.546996,13.8270341,100.5645341,13.84476218,100.5275843,ร้านขนมจีน,Thai,ขนมจีน
2020-10-01,08:31:38,08:32:23,08:44:13,08:47:28,08:59:36,09:00:13,13.8203433,100.552704,13.8397718,100.5516388,13.83914,100.5643585,Pomme de Terre,Thai,อาหารตามสั่ง
2020-10-12,20:33:13,20:34:17,20:44:15,20:57:45,21:43:29,21:44:12,13.8274841,100.561554,13.8246205,100.5633957,13.74543,100.556764,ร้านวราภรณ์ วิภาวดี,Thai,อาหารตามสั่ง
2020-10-08,09:26:04,09:28:03,09:31:46,09:38:32,09:50:47,09:50:56,13.8261147,100.557268,13.8270341,100.5645341,13.806195,100.573053,ร้านเลี่ยงเมืองปลาเผา,Thai,อาหารอีสาน
2020-10-06,10:09:59,10:11:08,10:20:37,10:32:38,11:19:05,11:19:53,13.819609,100.549689,13.8363066,100.5505987,13.747923,100.528281,ห้างหุ้นส่วนจำกัด ปัญญาซีฟู๊ด,Thai,อาหารทะเล
2020-10-12,13:20:56,13:22:56,13:36:22,13:51:09,14:41:40,14:42:36,13.8207403,100.549185,13.8307766,100.5386816,13.742187,100.559938,About Beef,International,สเต๊ก
2020-10-11,13:38:04,13:38:40,13:54:28,13:58:50,14:55:23,14:56:30,13.8217211,100.562916,13.8401929,100.5483626,13.743477,100.558043,Spagetti House,International,สปาเก็ตตี้
2020-10-06,15:38:10,15:40:05,15:47:51,15:52:08,16:43:38,16:44:06,13.8281023,100.557264,13.8270341,100.5645341,13.835382,100.657198,ข้าวมันไก่3,Thai,อาหารตามสั่ง
2020-10-07,21:01:44,21:03:22,21:12:09,21:26:45,21:49:07,21:49:18,13.8190928,100.561322,13.8246205,100.5633957,13.775902,100.541684,ร้านน้ำพริกบ้านย่า,Thai,อาหารตามสั่ง
2020-10-08,17:27:19,17:28:00,17:41:02,17:48:53,18:23:00,18:24:24,13.8223585,100.55529,13.8397399,100.5520175,13.790344,100.537029,HARUKI japanese restaurant,Japanese,อาหารตามสั่ง
2020-10-10,12:41:46,12:42:07,12:50:07,12:52:43,13:07:10,13:07:21,13.8227233,100.560129,13.8280804,100.5640747,13.8179288,100.591363,Jim's,Thai,อาหารตามสั่ง
2020-10-12,11:23:08,11:24:47,11:41:01,11:48:25,12:18:09,12:19:13,13.8249434,100.555052,13.8260587,100.5266371,13.762357,100.537194,Viet Cuisine Garden and Cafe Wongsawang,Vietnam,อาหารตามสั่ง
2020-10-01,09:37:18,09:38:11,09:52:30,10:00:43,10:40:48,10:41:28,13.8228856,100.547429,13.8276518,100.5678331,13.858143,100.627188,ข้าวผัดปู เมืองทอง 1 • เมเจอร์รัชโยธิน,Thai,อาหารตามสั่ง
2020-10-11,08:35:23,08:36:52,08:46:42,08:54:43,09:17:15,09:17:55,13.8244377,100.551178,13.8246205,100.5633957,13.784444,100.569534,Kingoctopus ราชาปลาหมึก,Thai,อาหารทะเล
2020-10-13,09:29:14,09:31:08,09:44:56,09:47:27,10:33:05,10:33:14,13.8246978,100.553052,13.8307766,100.5386816,13.740129,100.559066,About Beef,International,สเต๊ก
2020-10-02,20:20:50,20:22:37,20:28:31,20:33:58,21:06:59,21:08:03,13.8284484,100.56967,13.826941,100.5655884,13.76301,100.541963,ร้านข้าวแกง ครัววท.บ. (แม่ละเมียด),Thai,อาหารตามสั่ง
2020-10-07,19:13:00,19:14:43,19:23:23,19:34:00,20:05:23,20:05:37,13.8283881,100.561941,13.8255507,100.5595669,13.772272,100.609942,ครัววิภาฯ32,Thai,อาหารตามสั่ง
2020-10-05,15:20:18,15:21:31,15:38:52,15:51:42,16:06:06,16:07:27,13.8228297,100.547808,13.8405692,100.5426787,13.826494,100.54297,Pike/Pine Open Kitchen and Bake Bar,International,อาหารตามสั่ง
2020-10-08,20:30:46,20:31:07,20:42:12,20:51:47,21:36:22,21:37:22,13.8288551,100.55248,13.8232357,100.560739,13.760082,100.535848,ร้านตู้ปลา หลังชินวัตร3,Thai,อาหารตามสั่ง
2020-10-13,19:31:44,19:33:11,19:44:10,19:54:12,20:02:48,20:03:09,13.8276422,100.54866,13.8268653,100.5652273,13.814451,100.570363,SCB Mae Manee Food Center,Thai,อาหารตามสั่ง
2020-10-04,17:07:26,17:09:23,17:16:42,17:26:48,17:59:22,18:00:10,13.8283174,100.557626,13.8276427,100.5638852,13.791558,100.592174,ปันกัน by perfetto coffee,Thai,อาหารตามสั่ง
2020-10-13,10:10:42,10:12:13,10:29:29,10:39:29,11:34:50,11:35:42,13.8286301,100.558457,13.8405692,100.5426787,13.73992665,100.5725507,Pike/Pine Open Kitchen and Bake Bar,International,อาหารตามสั่ง
2020-10-10,17:06:52,17:07:16,17:22:03,17:35:46,18:06:48,18:07:53,13.8212119,100.558435,13.8283918,100.5527541,13.889075,100.578039,ร้านเชิญมาลองอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-13,21:55:18,21:55:45,22:13:16,22:18:13,23:11:10,23:11:26,13.8242044,100.560951,13.8307766,100.5386816,13.749389,100.563926,About Beef,International,สเต๊ก
2020-10-13,11:45:01,11:45:08,11:58:06,11:59:48,12:50:57,12:52:23,13.8284433,100.548981,13.8284372,100.5592143,13.74013564,100.5851629,ถ่ายเอกสาร / อาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-10,14:12:12,14:13:16,14:17:58,14:19:46,15:01:44,15:02:58,13.8213827,100.565602,13.8270341,100.5645341,13.848623,100.636747,ร้านตะวันข้าวขาหมู,Thai,อาหารตามสั่ง
2020-10-09,14:18:32,14:20:31,14:25:02,14:35:13,15:06:41,15:07:06,13.8292782,100.562616,13.8270341,100.5645341,13.753479,100.534171,ร้านวันซุปแซ่บ บีเอสพี,Thai,อาหารตามสั่ง
2020-10-12,10:50:44,10:51:05,10:59:43,11:11:33,11:20:28,11:20:57,13.8229067,100.567483,13.8246205,100.5633957,13.82085,100.568243,ร้านก๋วยเตี๋ยวไก่มะระ,Thai,ร้านก๋วยเตี๋ยว
2020-10-10,21:27:30,21:29:12,21:39:15,21:42:37,22:28:40,22:28:57,13.8242507,100.554238,13.8208574,100.5793538,13.741904,100.566949,ร้านส้มตำเงินล้าน,Thai,อาหารอีสาน
2020-10-08,13:15:19,13:16:54,13:27:06,13:28:43,14:01:44,14:01:56,13.8231728,100.550703,13.8246205,100.5633957,13.743904,100.561793,กระเพาะปลาแม่มาลี,Thai,อาหารตามสั่ง
2020-10-11,21:34:16,21:34:34,21:43:42,21:47:51,22:30:24,22:30:50,13.8220526,100.559218,13.8281057,100.5639419,13.740165,100.555513,Sweet Pea,Thai,อาหารตามสั่ง
2020-10-13,11:29:46,11:30:49,11:50:28,11:54:41,12:17:44,12:19:02,13.8291294,100.568636,13.8294607,100.5349546,13.777822,100.540274,Queen Steak House,International,สเต๊ก
2020-10-13,16:10:42,16:12:42,16:18:56,16:32:25,16:50:34,16:51:09,13.8250758,100.565649,13.8270341,100.5645341,13.794282,100.549671,ร้านเลี่ยงเมืองปลาเผา,Thai,อาหารอีสาน
2020-10-07,16:06:32,16:08:24,16:16:14,16:24:18,16:58:28,16:58:49,13.8236737,100.563452,13.8233015,100.559162,13.89720734,100.5519374,อิราชัยมาเสะ,Japanese,อาหารตามสั่ง
2020-10-04,08:54:58,08:56:47,09:01:13,09:09:27,09:49:01,09:50:27,13.8213662,100.557848,13.8228114,100.5654557,13.74013564,100.5851629,สมตำคุณชาย,Thai,อาหารอีสาน
2020-10-11,12:18:09,12:18:44,12:27:35,12:34:24,12:59:39,13:00:53,13.8260745,100.548909,13.8270341,100.5645341,13.888032,100.600109,ร้านเม้งเป็ดย่างสาขา2,Thai,อาหารตามสั่ง
2020-10-05,20:42:52,20:42:58,20:53:26,20:56:28,21:18:57,21:19:21,13.8252607,100.55045,13.8268653,100.5652273,13.872622,100.562919,SCB Mae Manee Food Center,Thai,อาหารตามสั่ง
2020-10-02,08:19:15,08:19:21,08:26:40,08:32:30,09:30:33,09:31:18,13.8194171,100.54697,13.8328053,100.5394589,13.738602,100.572788,ร้านน้องแคนา ข้าวขาหมู,Thai,อาหารตามสั่ง
2020-10-09,08:05:34,08:06:58,08:15:20,08:22:37,09:06:55,09:07:31,13.8271859,100.566002,13.8264589,100.5649431,13.746005,100.545457,ร้านเตยหอม กะเพราไส้แตก,Thai,อาหารตามสั่ง
2020-10-03,09:53:51,09:54:18,10:00:20,10:03:05,10:51:33,10:52:43,13.8291425,100.560706,13.8246205,100.5633957,13.754418,100.542475,วอพเฟอร์เบลเยี่ยม กทม ร้านขายวอพเฟอร์,Thai,ของหวาน
2020-10-12,09:35:51,09:37:16,09:57:35,09:58:11,10:43:40,10:44:39,13.8226375,100.563189,13.8420914,100.5426436,13.738166,100.568286,Little Rabbit Lounge and Restaurant,Thai,อาหารตามสั่ง
2020-10-10,09:33:59,09:35:40,09:44:04,09:46:56,10:14:31,10:15:59,13.8272787,100.553473,13.8283918,100.5527541,13.909623,100.55349,ร้านเชิญมาลองอาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-03,10:27:42,10:29:07,10:40:58,10:50:39,11:42:54,11:43:59,13.8225392,100.558758,13.8259476,100.5710006,13.745223,100.557084,ร้านลาบยโสธร แซ่บ100%,Thai,อาหารอีสาน
2020-10-10,14:18:06,14:19:36,14:29:47,14:35:56,14:53:33,14:54:44,13.826903,100.56456,13.8219752,100.575644,13.794186,100.588656,ร้านอาหารไก่ย่างเสือใหญ่,Thai,อาหารอีสาน
2020-10-07,12:42:37,12:43:56,12:50:31,12:57:30,13:19:58,13:20:43,13.823945,100.559937,13.8208651,100.5558353,13.816222,100.6104,อาหารตามสั่ง ซอยวิภาวดีรังสิต 11,Thai,อาหารตามสั่ง
2020-10-10,08:54:40,08:56:14,09:02:26,09:03:36,09:27:24,09:28:03,13.8254253,100.547185,13.8347148,100.5408037,13.8393737,100.575472,The Foodie by Kannicha kitchen,Thai,อาหารตามสั่ง
2020-10-04,13:28:25,13:29:33,13:35:41,13:48:37,13:59:55,14:00:23,13.8285442,100.561447,13.8246205,100.5633957,13.829614,100.572594,JIWALAK,Thai,อาหารคลีน
2020-10-04,16:43:58,16:45:52,16:53:44,16:53:52,17:30:20,17:31:18,13.8263313,100.567594,13.8310562,100.5707308,13.743477,100.558043,ร้านอาหารอีสานแม่อลิส,Thai,อาหารอีสาน
2020-10-04,19:38:12,19:39:29,20:01:20,20:02:37,20:34:11,20:35:16,13.8265372,100.567537,13.8299181,100.5339571,13.752162,100.534294,ถนัดกินกลางซอย,Thai,อาหารตามสั่ง
2020-10-14,21:11:23,21:11:44,21:21:27,21:32:38,21:47:20,21:47:30,13.8263924,100.559014,13.8246205,100.5633957,13.83093,100.540458,ร้านเฮียแจ๊คอาหารตามสั่ง หน้าSCB,Thai,อาหารตามสั่ง
2020-10-10,16:42:14,16:42:51,16:50:12,17:03:58,17:27:53,17:29:10,13.8203913,100.546239,13.8233794,100.5506289,13.83640752,100.5800329,ร้านครัวตามใจสั่ง,Thai,อาหารตามสั่ง
2020-10-12,11:48:29,11:48:52,11:52:42,11:54:35,12:27:48,12:27:59,13.8196865,100.564228,13.8270341,100.5645341,13.899873,100.540041,ร้านนางละอองคำ,Thai,อาหารตามสั่ง
2020-10-09,18:57:36,18:58:07,19:06:17,19:07:37,19:39:00,19:39:59,13.8235339,100.548751,13.8281057,100.5639419,13.859042,100.519734,Sweet Pea,Thai,อาหารตามสั่ง
2020-10-06,17:32:21,17:33:56,17:52:47,17:58:01,18:37:49,18:38:11,13.8211954,100.551796,13.8281888,100.5774268,13.750363,100.583214,ร้านบ้านเรา,Thai,อาหารตามสั่ง
2020-10-01,12:20:10,12:21:14,12:29:29,12:31:38,12:45:34,12:46:32,13.8232726,100.564152,13.8310315,100.5496052,13.80620216,100.5562047,ร้านลมโชย,Thai,อาหารตามสั่ง
2020-10-04,19:40:48,19:42:27,20:00:48,20:09:13,20:40:51,20:41:54,13.8263158,100.547167,13.8218884,100.5796905,13.819354,100.531991,ตาโย่ง ลุงกัง อาหารตามสั่ง,Thai,อาหารตามสั่ง
2020-10-13,09:45:13,09:46:41,09:56:35,10:05:56,10:33:12,10:34:22,13.8196006,100.556732,13.8246205,100.5633957,13.770859,100.608249,ร้านก๋วยเตี๋ยวไก่ต้มยำแม่เล็ก,Thai,ร้านก๋วยเตี๋ยว
2020-10-01,21:22:36,21:23:59,21:32:32,21:36:04,22:00:27,22:01:46,13.8201632,100.560801,13.8246205,100.5633957,13.77807141,100.5745094,ร้านเฮียแจ๊คอาหารตามสั่ง หน้าSCB,Thai,อาหารตามสั่ง
2020-10-02,12:00:52,12:02:01,12:16:54,12:17:58,12:36:05,12:36:45,13.8232954,100.560379,13.8334697,100.5452996,13.809578,100.5911,TEVA FOOD,Thai,อาหารตามสั่ง
2020-10-12,14:45:45,14:45:55,14:54:40,15:03:00,15:55:04,15:55:30,13.8288242,100.563638,13.8270341,100.5645341,13.86893231,100.4890773,อาหารตามสั่งอิสานอินดี้,Thai,อาหารอีสาน
2020-10-09,13:40:22,13:41:25,13:49:35,13:50:55,14:05:05,14:05:58,13.8225303,100.547458,13.8254566,100.5590536,13.819058,100.535955,ก๋วยเตี๋ยวเรือวิภาฯ,Thai,ร้านก๋วยเตี๋ยว
2020-10-06,17:01:15,17:02:04,17:17:40,17:32:11,18:26:56,18:27:48,13.8242884,100.563142,13.8397718,100.5516388,13.75393,100.564836,Pomme de Terre,Thai,อาหารตามสั่ง
2020-10-06,21:22:45,21:23:08,21:26:55,21:31:10,22:01:29,22:02:44,13.8281902,100.565899,13.8270341,100.5645341,13.743058,100.558015,เต็มอิ่ม,Thai,อาหารตามสั่ง
2020-10-04,15:25:12,15:25:26,15:28:38,15:33:20,15:55:52,15:56:58,13.8274224,100.567199,13.8293497,100.5626028,13.782611,100.602703,Wolfpack @ Box Space,Thai,อาหารอีสาน
